Station,Date,Measurement,Month,Year,Day,DoY
09/1995-12/2022,22/02/2004,0.1,02,2004,22,53
09/1995-12/2022,05/03/2004,7.5,03,2004,05,65
09/1995-12/2022,13/03/2004,1.8,03,2004,13,73
09/1995-12/2022,02/04/2004,0.2,04,2004,02,93
09/1995-12/2022,03/04/2004,1.2,04,2004,03,94
09/1995-12/2022,14/04/2004,0.0,04,2004,14,105
09/1995-12/2022,15/04/2004,2.0,04,2004,15,106
09/1995-12/2022,16/04/2004,5.8,04,2004,16,107
09/1995-12/2022,18/04/2004,0.0,04,2004,18,109
09/1995-12/2022,19/04/2004,0.0,04,2004,19,110
09/1995-12/2022,22/04/2004,0.8,04,2004,22,113
09/1995-12/2022,23/04/2004,2.9,04,2004,23,114
09/1995-12/2022,28/04/2004,0.0,04,2004,28,119
09/1995-12/2022,01/05/2004,0.3,05,2004,01,122
09/1995-12/2022,15/05/2004,0.0,05,2004,15,136
09/1995-12/2022,30/05/2004,0.0,05,2004,30,151
09/1995-12/2022,11/10/2004,0.0,10,2004,11,285
09/1995-12/2022,12/10/2004,0.4,10,2004,12,286
09/1995-12/2022,13/10/2004,0.0,10,2004,13,287
09/1995-12/2022,26/10/2004,0.0,10,2004,26,300
09/1995-12/2022,28/10/2004,0.0,10,2004,28,302
09/1995-12/2022,29/10/2004,0.3,10,2004,29,303
09/1995-12/2022,07/11/2004,0.0,11,2004,07,312
09/1995-12/2022,09/11/2004,4.0,11,2004,09,314
09/1995-12/2022,16/11/2004,2.8,11,2004,16,321
09/1995-12/2022,17/11/2004,32.9,11,2004,17,322
09/1995-12/2022,18/11/2004,0.6,11,2004,18,323
09/1995-12/2022,21/11/2004,22.0,11,2004,21,326
09/1995-12/2022,22/11/2004,17.5,11,2004,22,327
09/1995-12/2022,25/11/2004,35.0,11,2004,25,330
09/1995-12/2022,26/11/2004,20.0,11,2004,26,331
09/1995-12/2022,06/12/2004,0.2,12,2004,06,341
09/1995-12/2022,07/12/2004,21.9,12,2004,07,342
09/1995-12/2022,08/12/2004,4.2,12,2004,08,343
09/1995-12/2022,09/12/2004,0.0,12,2004,09,344
09/1995-12/2022,11/12/2004,0.1,12,2004,11,346
09/1995-12/2022,14/12/2004,0.0,12,2004,14,349
09/1995-12/2022,15/12/2004,0.6,12,2004,15,350
09/1995-12/2022,19/12/2004,0.4,12,2004,19,354
09/1995-12/2022,20/12/2004,1.1,12,2004,20,355
09/1995-12/2022,21/12/2004,0.6,12,2004,21,356
09/1995-12/2022,24/12/2004,9.9,12,2004,24,359
09/1995-12/2022,25/12/2004,2.0,12,2004,25,360
09/1995-12/2022,02/01/2005,8.8,01,2005,02,2
09/1995-12/2022,03/01/2005,5.8,01,2005,03,3
09/1995-12/2022,04/01/2005,6.7,01,2005,04,4
09/1995-12/2022,05/01/2005,24.0,01,2005,05,5
09/1995-12/2022,15/01/2005,0.5,01,2005,15,15
09/1995-12/2022,16/01/2005,7.3,01,2005,16,16
09/1995-12/2022,17/01/2005,8.8,01,2005,17,17
09/1995-12/2022,18/01/2005,31.0,01,2005,18,18
09/1995-12/2022,19/01/2005,8.7,01,2005,19,19
09/1995-12/2022,22/01/2005,7.0,01,2005,22,22
09/1995-12/2022,23/01/2005,13.7,01,2005,23,23
09/1995-12/2022,24/01/2005,0.6,01,2005,24,24
09/1995-12/2022,31/01/2005,4.4,01,2005,31,31
09/1995-12/2022,01/02/2005,10.1,02,2005,01,32
09/1995-12/2022,02/02/2005,5.5,02,2005,02,33
09/1995-12/2022,03/02/2005,5.4,02,2005,03,34
09/1995-12/2022,04/02/2005,33.9,02,2005,04,35
09/1995-12/2022,05/02/2005,23.0,02,2005,05,36
09/1995-12/2022,06/02/2005,22.3,02,2005,06,37
09/1995-12/2022,07/02/2005,29.0,02,2005,07,38
09/1995-12/2022,08/02/2005,1.0,02,2005,08,39
09/1995-12/2022,10/02/2005,0.0,02,2005,10,41
09/1995-12/2022,11/02/2005,2.2,02,2005,11,42
09/1995-12/2022,12/02/2005,1.2,02,2005,12,43
09/1995-12/2022,19/02/2005,3.3,02,2005,19,50
09/1995-12/2022,20/02/2005,4.5,02,2005,20,51
09/1995-12/2022,02/03/2005,0.0,03,2005,02,61
09/1995-12/2022,03/03/2005,2.8,03,2005,03,62
09/1995-12/2022,07/03/2005,0.2,03,2005,07,66
09/1995-12/2022,08/03/2005,1.5,03,2005,08,67
09/1995-12/2022,09/03/2005,0.6,03,2005,09,68
09/1995-12/2022,10/03/2005,3.1,03,2005,10,69
09/1995-12/2022,11/03/2005,9.0,03,2005,11,70
09/1995-12/2022,12/03/2005,0.3,03,2005,12,71
09/1995-12/2022,22/03/2005,0.0,03,2005,22,81
09/1995-12/2022,01/04/2005,0.5,04,2005,01,91
09/1995-12/2022,02/04/2005,3.1,04,2005,02,92
09/1995-12/2022,03/04/2005,1.2,04,2005,03,93
09/1995-12/2022,15/04/2005,0.0,04,2005,15,105
09/1995-12/2022,21/04/2005,0.0,04,2005,21,111
09/1995-12/2022,23/04/2005,0.0,04,2005,23,113
09/1995-12/2022,01/05/2005,0.0,05,2005,01,121
09/1995-12/2022,02/05/2005,0.2,05,2005,02,122
09/1995-12/2022,03/05/2005,0.0,05,2005,03,123
09/1995-12/2022,04/05/2005,23.5,05,2005,04,124
09/1995-12/2022,12/05/2005,0.0,05,2005,12,132
09/1995-12/2022,29/05/2005,0.6,05,2005,29,149
09/1995-12/2022,09/08/2005,0.0,08,2005,09,221
09/1995-12/2022,17/09/2005,0.0,09,2005,17,260
09/1995-12/2022,18/09/2005,0.0,09,2005,18,261
09/1995-12/2022,27/09/2005,0.0,09,2005,27,270
09/1995-12/2022,16/10/2005,6.0,10,2005,16,289
09/1995-12/2022,18/10/2005,5.5,10,2005,18,291
09/1995-12/2022,19/10/2005,5.7,10,2005,19,292
09/1995-12/2022,20/10/2005,0.1,10,2005,20,293
09/1995-12/2022,29/10/2005,0.0,10,2005,29,302
09/1995-12/2022,30/10/2005,5.0,10,2005,30,303
09/1995-12/2022,31/10/2005,2.5,10,2005,31,304
09/1995-12/2022,02/11/2005,0.0,11,2005,02,306
09/1995-12/2022,04/11/2005,8.7,11,2005,04,308
09/1995-12/2022,05/11/2005,0.1,11,2005,05,309
09/1995-12/2022,06/11/2005,17.4,11,2005,06,310
09/1995-12/2022,07/11/2005,1.5,11,2005,07,311
09/1995-12/2022,15/11/2005,0.5,11,2005,15,319
09/1995-12/2022,16/11/2005,0.0,11,2005,16,320
09/1995-12/2022,19/11/2005,0.0,11,2005,19,323
09/1995-12/2022,20/11/2005,36.9,11,2005,20,324
09/1995-12/2022,21/11/2005,4.8,11,2005,21,325
09/1995-12/2022,15/12/2005,0.5,12,2005,15,349
09/1995-12/2022,16/12/2005,15.8,12,2005,16,350
09/1995-12/2022,17/12/2005,2.8,12,2005,17,351
09/1995-12/2022,19/12/2005,0.3,12,2005,19,353
09/1995-12/2022,20/12/2005,1.6,12,2005,20,354
09/1995-12/2022,21/12/2005,1.6,12,2005,21,355
09/1995-12/2022,22/12/2005,2.7,12,2005,22,356
09/1995-12/2022,23/12/2005,34.2,12,2005,23,357
09/1995-12/2022,24/12/2005,50.6,12,2005,24,358
09/1995-12/2022,25/12/2005,6.5,12,2005,25,359
09/1995-12/2022,26/12/2005,0.8,12,2005,26,360
09/1995-12/2022,04/01/2006,0.9,01,2006,04,4
09/1995-12/2022,06/01/2006,0.0,01,2006,06,6
09/1995-12/2022,07/01/2006,7.2,01,2006,07,7
09/1995-12/2022,08/01/2006,8.7,01,2006,08,8
09/1995-12/2022,09/01/2006,4.4,01,2006,09,9
09/1995-12/2022,10/01/2006,7.5,01,2006,10,10
09/1995-12/2022,11/01/2006,6.1,01,2006,11,11
09/1995-12/2022,12/01/2006,0.2,01,2006,12,12
09/1995-12/2022,13/01/2006,4.5,01,2006,13,13
09/1995-12/2022,14/01/2006,0.8,01,2006,14,14
09/1995-12/2022,16/01/2006,0.1,01,2006,16,16
09/1995-12/2022,17/01/2006,18.3,01,2006,17,17
09/1995-12/2022,18/01/2006,0.7,01,2006,18,18
09/1995-12/2022,19/01/2006,0.1,01,2006,19,19
09/1995-12/2022,20/01/2006,9.0,01,2006,20,20
09/1995-12/2022,22/01/2006,0.5,01,2006,22,22
09/1995-12/2022,25/01/2006,12.2,01,2006,25,25
09/1995-12/2022,26/01/2006,16.0,01,2006,26,26
09/1995-12/2022,27/01/2006,1.0,01,2006,27,27
09/1995-12/2022,28/01/2006,0.4,01,2006,28,28
09/1995-12/2022,01/02/2006,0.0,02,2006,01,32
09/1995-12/2022,02/02/2006,0.4,02,2006,02,33
09/1995-12/2022,03/02/2006,0.9,02,2006,03,34
09/1995-12/2022,04/02/2006,0.5,02,2006,04,35
09/1995-12/2022,07/02/2006,0.0,02,2006,07,38
09/1995-12/2022,08/02/2006,36.7,02,2006,08,39
09/1995-12/2022,09/02/2006,2.2,02,2006,09,40
09/1995-12/2022,10/02/2006,0.4,02,2006,10,41
09/1995-12/2022,13/02/2006,3.9,02,2006,13,44
09/1995-12/2022,14/02/2006,5.5,02,2006,14,45
09/1995-12/2022,15/02/2006,26.3,02,2006,15,46
09/1995-12/2022,16/02/2006,2.7,02,2006,16,47
09/1995-12/2022,24/02/2006,0.0,02,2006,24,55
09/1995-12/2022,25/02/2006,0.0,02,2006,25,56
09/1995-12/2022,08/03/2006,1.7,03,2006,08,67
09/1995-12/2022,09/03/2006,9.1,03,2006,09,68
09/1995-12/2022,10/03/2006,0.0,03,2006,10,69
09/1995-12/2022,14/03/2006,1.3,03,2006,14,73
09/1995-12/2022,17/03/2006,0.0,03,2006,17,76
09/1995-12/2022,24/03/2006,0.7,03,2006,24,83
09/1995-12/2022,26/03/2006,0.3,03,2006,26,85
09/1995-12/2022,28/03/2006,0.0,03,2006,28,87
09/1995-12/2022,01/04/2006,32.9,04,2006,01,91
09/1995-12/2022,02/04/2006,0.9,04,2006,02,92
09/1995-12/2022,03/04/2006,0.4,04,2006,03,93
09/1995-12/2022,04/04/2006,6.2,04,2006,04,94
09/1995-12/2022,05/04/2006,5.6,04,2006,05,95
09/1995-12/2022,06/04/2006,0.0,04,2006,06,96
09/1995-12/2022,16/04/2006,0.3,04,2006,16,106
09/1995-12/2022,22/04/2006,0.2,04,2006,22,112
09/1995-12/2022,23/04/2006,0.5,04,2006,23,113
09/1995-12/2022,24/04/2006,41.5,04,2006,24,114
09/1995-12/2022,25/04/2006,24.8,04,2006,25,115
09/1995-12/2022,28/04/2006,0.7,04,2006,28,118
09/1995-12/2022,29/04/2006,0.0,04,2006,29,119
09/1995-12/2022,06/05/2006,0.1,05,2006,06,126
09/1995-12/2022,20/08/2006,21.1,08,2006,20,232
09/1995-12/2022,21/09/2006,0.0,09,2006,21,264
09/1995-12/2022,14/10/2006,1.4,10,2006,14,287
09/1995-12/2022,15/10/2006,11.0,10,2006,15,288
09/1995-12/2022,16/10/2006,1.5,10,2006,16,289
09/1995-12/2022,24/10/2006,0.0,10,2006,24,297
09/1995-12/2022,25/10/2006,0.5,10,2006,25,298
09/1995-12/2022,27/10/2006,62.6,10,2006,27,300
09/1995-12/2022,28/10/2006,13.6,10,2006,28,301
09/1995-12/2022,29/10/2006,5.2,10,2006,29,302
09/1995-12/2022,01/11/2006,2.7,11,2006,01,305
09/1995-12/2022,02/11/2006,1.9,11,2006,02,306
09/1995-12/2022,04/11/2006,0.4,11,2006,04,308
09/1995-12/2022,05/11/2006,0.0,11,2006,05,309
09/1995-12/2022,14/11/2006,15.0,11,2006,14,318
09/1995-12/2022,15/11/2006,0.5,11,2006,15,319
09/1995-12/2022,12/12/2006,1.0,12,2006,12,346
09/1995-12/2022,21/12/2006,0.1,12,2006,21,355
09/1995-12/2022,22/12/2006,1.2,12,2006,22,356
09/1995-12/2022,25/12/2006,4.2,12,2006,25,359
09/1995-12/2022,26/12/2006,19.4,12,2006,26,360
09/1995-12/2022,27/12/2006,6.4,12,2006,27,361
09/1995-12/2022,30/12/2006,1.1,12,2006,30,364
09/1995-12/2022,31/12/2006,6.1,12,2006,31,365
09/1995-12/2022,04/01/2007,0.1,01,2007,04,4
09/1995-12/2022,05/01/2007,37.5,01,2007,05,5
09/1995-12/2022,06/01/2007,18.0,01,2007,06,6
09/1995-12/2022,07/01/2007,3.2,01,2007,07,7
09/1995-12/2022,20/01/2007,40.3,01,2007,20,20
09/1995-12/2022,28/01/2007,5.0,01,2007,28,28
09/1995-12/2022,29/01/2007,2.5,01,2007,29,29
09/1995-12/2022,30/01/2007,8.3,01,2007,30,30
09/1995-12/2022,31/01/2007,0.2,01,2007,31,31
09/1995-12/2022,02/02/2007,0.7,02,2007,02,33
09/1995-12/2022,03/02/2007,20.8,02,2007,03,34
09/1995-12/2022,04/02/2007,7.8,02,2007,04,35
09/1995-12/2022,05/02/2007,18.5,02,2007,05,36
09/1995-12/2022,06/02/2007,14.9,02,2007,06,37
09/1995-12/2022,07/02/2007,0.7,02,2007,07,38
09/1995-12/2022,09/02/2007,3.0,02,2007,09,40
09/1995-12/2022,10/02/2007,0.4,02,2007,10,41
09/1995-12/2022,13/02/2007,6.2,02,2007,13,44
09/1995-12/2022,14/02/2007,2.2,02,2007,14,45
09/1995-12/2022,15/02/2007,11.0,02,2007,15,46
09/1995-12/2022,16/02/2007,0.7,02,2007,16,47
09/1995-12/2022,17/02/2007,0.1,02,2007,17,48
09/1995-12/2022,18/02/2007,7.4,02,2007,18,49
09/1995-12/2022,25/02/2007,31.2,02,2007,25,56
09/1995-12/2022,26/02/2007,6.0,02,2007,26,57
09/1995-12/2022,27/02/2007,2.2,02,2007,27,58
09/1995-12/2022,13/03/2007,3.3,03,2007,13,72
09/1995-12/2022,14/03/2007,20.8,03,2007,14,73
09/1995-12/2022,15/03/2007,22.2,03,2007,15,74
09/1995-12/2022,16/03/2007,8.5,03,2007,16,75
09/1995-12/2022,20/03/2007,0.3,03,2007,20,79
09/1995-12/2022,23/03/2007,0.0,03,2007,23,82
09/1995-12/2022,24/03/2007,0.1,03,2007,24,83
09/1995-12/2022,31/03/2007,1.7,03,2007,31,90
09/1995-12/2022,01/04/2007,4.9,04,2007,01,91
09/1995-12/2022,02/04/2007,0.6,04,2007,02,92
09/1995-12/2022,03/04/2007,0.0,04,2007,03,93
09/1995-12/2022,05/04/2007,0.0,04,2007,05,95
09/1995-12/2022,07/04/2007,0.0,04,2007,07,97
09/1995-12/2022,09/04/2007,0.0,04,2007,09,99
09/1995-12/2022,10/04/2007,8.4,04,2007,10,100
09/1995-12/2022,11/04/2007,0.4,04,2007,11,101
09/1995-12/2022,12/04/2007,5.4,04,2007,12,102
09/1995-12/2022,13/04/2007,0.3,04,2007,13,103
09/1995-12/2022,17/04/2007,0.0,04,2007,17,107
09/1995-12/2022,18/04/2007,1.8,04,2007,18,108
09/1995-12/2022,22/04/2007,0.0,04,2007,22,112
09/1995-12/2022,03/05/2007,0.1,05,2007,03,123
09/1995-12/2022,09/05/2007,0.1,05,2007,09,129
09/1995-12/2022,10/05/2007,1.1,05,2007,10,130
09/1995-12/2022,12/05/2007,3.7,05,2007,12,132
09/1995-12/2022,16/05/2007,1.0,05,2007,16,136
09/1995-12/2022,17/05/2007,0.6,05,2007,17,137
09/1995-12/2022,29/05/2007,0.3,05,2007,29,149
09/1995-12/2022,18/10/2007,0.2,10,2007,18,291
09/1995-12/2022,06/11/2007,0.0,11,2007,06,310
09/1995-12/2022,07/11/2007,0.0,11,2007,07,311
09/1995-12/2022,09/11/2007,0.6,11,2007,09,313
09/1995-12/2022,11/11/2007,6.7,11,2007,11,315
09/1995-12/2022,19/11/2007,8.3,11,2007,19,323
09/1995-12/2022,20/11/2007,24.1,11,2007,20,324
09/1995-12/2022,21/11/2007,20.5,11,2007,21,325
09/1995-12/2022,22/11/2007,0.4,11,2007,22,326
09/1995-12/2022,01/12/2007,5.0,12,2007,01,335
09/1995-12/2022,02/12/2007,0.3,12,2007,02,336
09/1995-12/2022,03/12/2007,0.9,12,2007,03,337
09/1995-12/2022,04/12/2007,0.1,12,2007,04,338
09/1995-12/2022,06/12/2007,12.1,12,2007,06,340
09/1995-12/2022,07/12/2007,12.8,12,2007,07,341
09/1995-12/2022,08/12/2007,0.1,12,2007,08,342
09/1995-12/2022,10/12/2007,0.5,12,2007,10,344
09/1995-12/2022,11/12/2007,0.9,12,2007,11,345
09/1995-12/2022,13/12/2007,7.9,12,2007,13,347
09/1995-12/2022,14/12/2007,16.8,12,2007,14,348
09/1995-12/2022,16/12/2007,1.2,12,2007,16,350
09/1995-12/2022,20/12/2007,2.0,12,2007,20,354
09/1995-12/2022,24/12/2007,0.1,12,2007,24,358
09/1995-12/2022,02/01/2008,2.4,01,2008,02,2
09/1995-12/2022,03/01/2008,1.1,01,2008,03,3
09/1995-12/2022,04/01/2008,12.6,01,2008,04,4
09/1995-12/2022,05/01/2008,0.0,01,2008,05,5
09/1995-12/2022,07/01/2008,8.7,01,2008,07,7
09/1995-12/2022,08/01/2008,0.2,01,2008,08,8
09/1995-12/2022,21/01/2008,1.1,01,2008,21,21
09/1995-12/2022,22/01/2008,10.8,01,2008,22,22
09/1995-12/2022,23/01/2008,1.1,01,2008,23,23
09/1995-12/2022,27/01/2008,4.8,01,2008,27,27
09/1995-12/2022,28/01/2008,9.6,01,2008,28,28
09/1995-12/2022,29/01/2008,45.9,01,2008,29,29
09/1995-12/2022,30/01/2008,24.2,01,2008,30,30
09/1995-12/2022,31/01/2008,1.8,01,2008,31,31
09/1995-12/2022,11/02/2008,2.6,02,2008,11,42
09/1995-12/2022,12/02/2008,10.5,02,2008,12,43
09/1995-12/2022,13/02/2008,7.0,02,2008,13,44
09/1995-12/2022,14/02/2008,17.5,02,2008,14,45
09/1995-12/2022,15/02/2008,0.3,02,2008,15,46
09/1995-12/2022,16/02/2008,0.0,02,2008,16,47
09/1995-12/2022,18/02/2008,21.3,02,2008,18,49
09/1995-12/2022,19/02/2008,7.8,02,2008,19,50
09/1995-12/2022,20/02/2008,0.1,02,2008,20,51
09/1995-12/2022,26/02/2008,0.0,02,2008,26,57
09/1995-12/2022,02/03/2008,4.2,03,2008,02,62
09/1995-12/2022,09/03/2008,0.0,03,2008,09,69
09/1995-12/2022,10/03/2008,0.0,03,2008,10,70
09/1995-12/2022,13/03/2008,5.8,03,2008,13,73
09/1995-12/2022,14/03/2008,0.1,03,2008,14,74
09/1995-12/2022,29/03/2008,0.2,03,2008,29,89
09/1995-12/2022,30/03/2008,3.7,03,2008,30,90
09/1995-12/2022,31/03/2008,0.7,03,2008,31,91
09/1995-12/2022,06/04/2008,0.0,04,2008,06,97
09/1995-12/2022,26/04/2008,0.1,04,2008,26,117
09/1995-12/2022,08/05/2008,3.3,05,2008,08,129
09/1995-12/2022,09/05/2008,0.0,05,2008,09,130
09/1995-12/2022,14/05/2008,2.3,05,2008,14,135
09/1995-12/2022,16/08/2008,3.7,08,2008,16,229
09/1995-12/2022,23/08/2008,0.0,08,2008,23,236
09/1995-12/2022,26/09/2008,0.1,09,2008,26,270
09/1995-12/2022,27/09/2008,0.1,09,2008,27,271
09/1995-12/2022,29/09/2008,0.0,09,2008,29,273
09/1995-12/2022,30/09/2008,0.0,09,2008,30,274
09/1995-12/2022,14/10/2008,0.0,10,2008,14,288
09/1995-12/2022,15/10/2008,0.2,10,2008,15,289
09/1995-12/2022,16/10/2008,0.2,10,2008,16,290
09/1995-12/2022,23/10/2008,1.1,10,2008,23,297
09/1995-12/2022,24/10/2008,0.0,10,2008,24,298
09/1995-12/2022,26/10/2008,7.2,10,2008,26,300
09/1995-12/2022,27/10/2008,10.7,10,2008,27,301
09/1995-12/2022,28/10/2008,0.7,10,2008,28,302
09/1995-12/2022,29/10/2008,4.5,10,2008,29,303
09/1995-12/2022,12/11/2008,21.6,11,2008,12,317
09/1995-12/2022,13/11/2008,5.0,11,2008,13,318
09/1995-12/2022,14/11/2008,0.9,11,2008,14,319
09/1995-12/2022,20/11/2008,0.9,11,2008,20,325
09/1995-12/2022,21/11/2008,10.9,11,2008,21,326
09/1995-12/2022,22/11/2008,14.2,11,2008,22,327
09/1995-12/2022,27/11/2008,1.0,11,2008,27,332
09/1995-12/2022,28/11/2008,3.4,11,2008,28,333
09/1995-12/2022,08/12/2008,2.5,12,2008,08,343
09/1995-12/2022,09/12/2008,6.0,12,2008,09,344
09/1995-12/2022,13/12/2008,0.9,12,2008,13,348
09/1995-12/2022,14/12/2008,0.1,12,2008,14,349
09/1995-12/2022,20/12/2008,0.2,12,2008,20,355
09/1995-12/2022,21/12/2008,0.3,12,2008,21,356
09/1995-12/2022,22/12/2008,0.5,12,2008,22,357
09/1995-12/2022,23/12/2008,20.8,12,2008,23,358
09/1995-12/2022,24/12/2008,15.9,12,2008,24,359
09/1995-12/2022,25/12/2008,1.0,12,2008,25,360
09/1995-12/2022,29/12/2008,8.4,12,2008,29,364
09/1995-12/2022,30/12/2008,7.7,12,2008,30,365
09/1995-12/2022,31/12/2008,1.8,12,2008,31,366
09/1995-12/2022,07/01/2009,1.7,01,2009,07,7
09/1995-12/2022,08/01/2009,1.7,01,2009,08,8
09/1995-12/2022,09/01/2009,2.1,01,2009,09,9
09/1995-12/2022,10/01/2009,5.7,01,2009,10,10
09/1995-12/2022,11/01/2009,7.2,01,2009,11,11
09/1995-12/2022,17/01/2009,3.1,01,2009,17,17
09/1995-12/2022,19/01/2009,0.1,01,2009,19,19
09/1995-12/2022,20/01/2009,1.1,01,2009,20,20
09/1995-12/2022,23/01/2009,0.0,01,2009,23,23
09/1995-12/2022,26/01/2009,0.4,01,2009,26,26
09/1995-12/2022,29/01/2009,0.3,01,2009,29,29
09/1995-12/2022,31/01/2009,35.3,01,2009,31,31
09/1995-12/2022,01/02/2009,4.4,02,2009,01,32
09/1995-12/2022,02/02/2009,0.8,02,2009,02,33
09/1995-12/2022,09/02/2009,2.4,02,2009,09,40
09/1995-12/2022,10/02/2009,33.4,02,2009,10,41
09/1995-12/2022,11/02/2009,1.0,02,2009,11,42
09/1995-12/2022,16/02/2009,11.6,02,2009,16,47
09/1995-12/2022,17/02/2009,0.6,02,2009,17,48
09/1995-12/2022,18/02/2009,0.4,02,2009,18,49
09/1995-12/2022,19/02/2009,1.6,02,2009,19,50
09/1995-12/2022,20/02/2009,23.0,02,2009,20,51
09/1995-12/2022,21/02/2009,21.3,02,2009,21,52
09/1995-12/2022,22/02/2009,11.7,02,2009,22,53
09/1995-12/2022,23/02/2009,4.5,02,2009,23,54
09/1995-12/2022,24/02/2009,0.2,02,2009,24,55
09/1995-12/2022,26/02/2009,3.4,02,2009,26,57
09/1995-12/2022,27/02/2009,23.4,02,2009,27,58
09/1995-12/2022,28/02/2009,29.5,02,2009,28,59
09/1995-12/2022,01/03/2009,4.0,03,2009,01,60
09/1995-12/2022,02/03/2009,6.2,03,2009,02,61
09/1995-12/2022,03/03/2009,14.9,03,2009,03,62
09/1995-12/2022,08/03/2009,3.4,03,2009,08,67
09/1995-12/2022,09/03/2009,0.4,03,2009,09,68
09/1995-12/2022,13/03/2009,2.5,03,2009,13,72
09/1995-12/2022,14/03/2009,2.5,03,2009,14,73
09/1995-12/2022,15/03/2009,0.0,03,2009,15,74
09/1995-12/2022,19/03/2009,0.0,03,2009,19,78
09/1995-12/2022,22/03/2009,1.2,03,2009,22,81
09/1995-12/2022,23/03/2009,11.8,03,2009,23,82
09/1995-12/2022,24/03/2009,3.6,03,2009,24,83
09/1995-12/2022,27/03/2009,13.9,03,2009,27,86
09/1995-12/2022,28/03/2009,2.0,03,2009,28,87
09/1995-12/2022,08/04/2009,0.8,04,2009,08,98
09/1995-12/2022,09/04/2009,0.0,04,2009,09,99
09/1995-12/2022,14/04/2009,0.0,04,2009,14,104
09/1995-12/2022,15/04/2009,1.4,04,2009,15,105
09/1995-12/2022,16/04/2009,20.3,04,2009,16,106
09/1995-12/2022,17/04/2009,0.2,04,2009,17,107
09/1995-12/2022,03/05/2009,0.0,05,2009,03,123
09/1995-12/2022,04/05/2009,0.4,05,2009,04,124
09/1995-12/2022,10/05/2009,0.0,05,2009,10,130
09/1995-12/2022,12/09/2009,0.0,09,2009,12,255
09/1995-12/2022,19/09/2009,19.8,09,2009,19,262
09/1995-12/2022,20/09/2009,1.6,09,2009,20,263
09/1995-12/2022,21/09/2009,0.0,09,2009,21,264
09/1995-12/2022,06/10/2009,0.3,10,2009,06,279
09/1995-12/2022,24/10/2009,0.0,10,2009,24,297
09/1995-12/2022,26/10/2009,0.2,10,2009,26,299
09/1995-12/2022,27/10/2009,0.2,10,2009,27,300
09/1995-12/2022,29/10/2009,14.4,10,2009,29,302
09/1995-12/2022,30/10/2009,9.0,10,2009,30,303
09/1995-12/2022,31/10/2009,14.1,10,2009,31,304
09/1995-12/2022,01/11/2009,20.9,11,2009,01,305
09/1995-12/2022,02/11/2009,57.0,11,2009,02,306
09/1995-12/2022,03/11/2009,0.8,11,2009,03,307
09/1995-12/2022,12/11/2009,0.7,11,2009,12,316
09/1995-12/2022,13/11/2009,13.0,11,2009,13,317
09/1995-12/2022,16/11/2009,8.9,11,2009,16,320
09/1995-12/2022,17/11/2009,4.2,11,2009,17,321
09/1995-12/2022,24/11/2009,6.2,11,2009,24,328
09/1995-12/2022,29/11/2009,0.3,11,2009,29,333
09/1995-12/2022,03/12/2009,0.8,12,2009,03,337
09/1995-12/2022,05/12/2009,0.8,12,2009,05,339
09/1995-12/2022,06/12/2009,2.6,12,2009,06,340
09/1995-12/2022,07/12/2009,1.9,12,2009,07,341
09/1995-12/2022,08/12/2009,12.0,12,2009,08,342
09/1995-12/2022,09/12/2009,1.7,12,2009,09,343
09/1995-12/2022,11/12/2009,9.0,12,2009,11,345
09/1995-12/2022,12/12/2009,27.9,12,2009,12,346
09/1995-12/2022,13/12/2009,9.4,12,2009,13,347
09/1995-12/2022,14/12/2009,0.1,12,2009,14,348
09/1995-12/2022,16/12/2009,3.9,12,2009,16,350
09/1995-12/2022,17/12/2009,39.6,12,2009,17,351
09/1995-12/2022,18/12/2009,5.8,12,2009,18,352
09/1995-12/2022,19/12/2009,0.2,12,2009,19,353
09/1995-12/2022,21/12/2009,1.0,12,2009,21,355
09/1995-12/2022,29/12/2009,3.1,12,2009,29,363
09/1995-12/2022,30/12/2009,1.3,12,2009,30,364
09/1995-12/2022,04/01/2010,0.7,01,2010,04,4
09/1995-12/2022,12/01/2010,0.0,01,2010,12,12
09/1995-12/2022,13/01/2010,1.7,01,2010,13,13
09/1995-12/2022,17/01/2010,7.5,01,2010,17,17
09/1995-12/2022,18/01/2010,41.8,01,2010,18,18
09/1995-12/2022,19/01/2010,21.0,01,2010,19,19
09/1995-12/2022,20/01/2010,25.6,01,2010,20,20
09/1995-12/2022,21/01/2010,2.6,01,2010,21,21
09/1995-12/2022,23/01/2010,2.3,01,2010,23,23
09/1995-12/2022,24/01/2010,19.5,01,2010,24,24
09/1995-12/2022,25/01/2010,11.4,01,2010,25,25
09/1995-12/2022,30/01/2010,1.1,01,2010,30,30
09/1995-12/2022,02/02/2010,1.7,02,2010,02,33
09/1995-12/2022,03/02/2010,13.8,02,2010,03,34
09/1995-12/2022,04/02/2010,11.4,02,2010,04,35
09/1995-12/2022,05/02/2010,0.1,02,2010,05,36
09/1995-12/2022,09/02/2010,0.0,02,2010,09,40
09/1995-12/2022,21/02/2010,0.0,02,2010,21,52
09/1995-12/2022,24/02/2010,0.8,02,2010,24,55
09/1995-12/2022,25/02/2010,11.4,02,2010,25,56
09/1995-12/2022,26/02/2010,17.5,02,2010,26,57
09/1995-12/2022,27/02/2010,5.9,02,2010,27,58
09/1995-12/2022,28/02/2010,13.0,02,2010,28,59
09/1995-12/2022,15/03/2010,0.0,03,2010,15,74
